date,name,category,value
2020-02-14,Led Zeppelin,,91
2020-02-14,Sublime,,84
2020-02-14,Vance Joy,,83
2020-02-14,The Black Keys,,80
2020-02-14,The Neighbourhood,,80
2020-02-14,Foster the People,,79
2020-02-14,Green Day,,75
2020-02-14,XXXTentacion,,72
2020-02-14,Rex Orange County,,70
2020-02-14,King Gizzard & The Lizard Wizard,,69
2020-02-14,Kings of Leon,,69
2020-02-14,A$AP Rocky,,68
2020-02-14,alt-J,,68
2020-02-14,Kodaline,,67
2020-02-14,Modest Mouse,,66
2020-02-14,Imagine Dragons,,64
2020-02-14,The Last Shadow Puppets,,64
2020-02-14,Drake,,60
2020-02-14,Julian Casablancas + The Voidz,,58
2020-02-14,G-Eazy,,52
2020-02-15,Kendrick Lamar,,1385
2020-02-15,Kanye West,,986
2020-02-15,Tame Impala,,769
2020-02-15,The Strokes,,736
2020-02-15,Arctic Monkeys,,507
2020-02-15,Twenty One Pilots,,484
2020-02-15,Pink Floyd,,320
2020-02-15,The Weeknd,,298
2020-02-15,Joji,,288
2020-02-15,The Shins,,283
2020-02-15,Cage the Elephant,,235
2020-02-15,Acid Ghost,,234
2020-02-15,Eminem,,219
2020-02-15,Billie Eilish,,189
2020-02-15,Red Hot Chili Peppers,,163
2020-02-15,The Lumineers,,163
2020-02-15,MGMT,,157
2020-02-15,Daft Punk,,156
2020-02-15,Daniel Pemberton,,154
2020-02-15,Childish Gambino,,152
2020-02-15,Gorillaz,,152
2020-02-15,Post Malone,,145
2020-02-15,Milky Chance,,140
2020-02-15,The Rolling Stones,,137
2020-02-15,Philip Glass,,134
2020-02-15,The Killers,,130
2020-02-15,Cigarettes After Sex,,114
2020-02-15,Frank Ocean,,112
2020-02-15,Prateek Kuhad,,106
2020-02-15,Beach House,,93
2020-02-15,Led Zeppelin,,91
2020-02-15,Sublime,,84
2020-02-15,Vance Joy,,83
2020-02-15,The Black Keys,,80
2020-02-15,The Neighbourhood,,80
2020-02-15,Foster the People,,79
2020-02-15,Green Day,,75
2020-02-15,XXXTentacion,,72
2020-02-15,Rex Orange County,,70
2020-02-15,King Gizzard & The Lizard Wizard,,69
2020-02-15,Kings of Leon,,69
2020-02-15,A$AP Rocky,,68
2020-02-15,alt-J,,68
2020-02-15,Kodaline,,67
2020-02-15,Modest Mouse,,66
2020-02-15,Imagine Dragons,,64
2020-02-15,The Last Shadow Puppets,,64
2020-02-15,Drake,,60
2020-02-15,Julian Casablancas + The Voidz,,58
2020-02-15,G-Eazy,,52
2020-02-16,Kendrick Lamar,,1385
2020-02-16,Kanye West,,986
2020-02-16,Tame Impala,,782
2020-02-16,The Strokes,,738
2020-02-16,Arctic Monkeys,,507
2020-02-16,Twenty One Pilots,,484
2020-02-16,Pink Floyd,,320
2020-02-16,The Weeknd,,298
2020-02-16,Joji,,288
2020-02-16,The Shins,,283
2020-02-16,Acid Ghost,,235
2020-02-16,Cage the Elephant,,235
2020-02-16,Eminem,,219
2020-02-16,Billie Eilish,,189
2020-02-16,The Lumineers,,167
2020-02-16,Red Hot Chili Peppers,,163
2020-02-16,Daft Punk,,157
2020-02-16,MGMT,,157
2020-02-16,Daniel Pemberton,,154
2020-02-16,Childish Gambino,,152
2020-02-16,Gorillaz,,152
2020-02-16,Post Malone,,145
2020-02-16,Milky Chance,,140
2020-02-16,The Rolling Stones,,137
2020-02-16,Philip Glass,,134
2020-02-16,The Killers,,130
2020-02-16,Cigarettes After Sex,,114
2020-02-16,Frank Ocean,,112
2020-02-16,Prateek Kuhad,,106
2020-02-16,Beach House,,93
2020-02-16,Led Zeppelin,,91
2020-02-16,Sublime,,84
2020-02-16,Vance Joy,,83
2020-02-16,The Black Keys,,80
2020-02-16,The Neighbourhood,,80
2020-02-16,Foster the People,,79
2020-02-16,Green Day,,76
2020-02-16,XXXTentacion,,72
2020-02-16,Rex Orange County,,71
2020-02-16,Kodaline,,70
2020-02-16,King Gizzard & The Lizard Wizard,,69
2020-02-16,Kings of Leon,,69
2020-02-16,A$AP Rocky,,68
2020-02-16,alt-J,,68
2020-02-16,Modest Mouse,,66
2020-02-16,Imagine Dragons,,64
2020-02-16,The Last Shadow Puppets,,64
2020-02-16,Drake,,60
2020-02-16,Julian Casablancas + The Voidz,,58
2020-02-16,G-Eazy,,52
2020-02-17,Kendrick Lamar,,1385
2020-02-17,Kanye West,,986
2020-02-17,Tame Impala,,785
2020-02-17,The Strokes,,746
2020-02-17,Arctic Monkeys,,507
2020-02-17,Twenty One Pilots,,484
2020-02-17,Pink Floyd,,320
2020-02-17,The Weeknd,,298
2020-02-17,Joji,,297
2020-02-17,The Shins,,283
2020-02-17,Acid Ghost,,236
2020-02-17,Cage the Elephant,,235
2020-02-17,Eminem,,219
2020-02-17,Billie Eilish,,189
2020-02-17,The Lumineers,,167
2020-02-17,Red Hot Chili Peppers,,163
2020-02-17,Daft Punk,,157
2020-02-17,MGMT,,157
2020-02-17,Daniel Pemberton,,154
2020-02-17,Childish Gambino,,152
2020-02-17,Gorillaz,,152
2020-02-17,Post Malone,,146
2020-02-17,Milky Chance,,140
2020-02-17,The Rolling Stones,,137
2020-02-17,Philip Glass,,134
2020-02-17,The Killers,,130
2020-02-17,Cigarettes After Sex,,114
2020-02-17,Frank Ocean,,112
2020-02-17,Prateek Kuhad,,106
2020-02-17,Beach House,,93
2020-02-17,Led Zeppelin,,91
2020-02-17,Sublime,,84
2020-02-17,Vance Joy,,83
2020-02-17,The Black Keys,,80
2020-02-17,The Neighbourhood,,80
2020-02-17,Foster the People,,79
2020-02-17,Green Day,,76
2020-02-17,Rex Orange County,,74
2020-02-17,XXXTentacion,,72
2020-02-17,Kodaline,,70
2020-02-17,King Gizzard & The Lizard Wizard,,69
2020-02-17,Kings of Leon,,69
2020-02-17,A$AP Rocky,,68
2020-02-17,alt-J,,68
2020-02-17,Modest Mouse,,66
2020-02-17,Imagine Dragons,,64
2020-02-17,The Last Shadow Puppets,,64
2020-02-17,Drake,,60
2020-02-17,Julian Casablancas + The Voidz,,58
2020-02-17,G-Eazy,,52
2020-02-18,Kendrick Lamar,,1392
2020-02-18,Kanye West,,986
2020-02-18,Tame Impala,,785
2020-02-18,The Strokes,,749
2020-02-18,Arctic Monkeys,,507
2020-02-18,Twenty One Pilots,,484
2020-02-18,Pink Floyd,,320
2020-02-18,The Weeknd,,299
2020-02-18,Joji,,298
2020-02-18,The Shins,,283
2020-02-18,Acid Ghost,,236
2020-02-18,Cage the Elephant,,235
2020-02-18,Eminem,,219
2020-02-18,Billie Eilish,,201
2020-02-18,The Lumineers,,167
2020-02-18,Red Hot Chili Peppers,,163
2020-02-18,Daft Punk,,157
2020-02-18,MGMT,,157
2020-02-18,Daniel Pemberton,,154
2020-02-18,Childish Gambino,,152
2020-02-18,Gorillaz,,152
2020-02-18,Post Malone,,149
2020-02-18,Milky Chance,,140
2020-02-18,The Rolling Stones,,137
2020-02-18,Philip Glass,,134
2020-02-18,The Killers,,130
2020-02-18,Cigarettes After Sex,,114
2020-02-18,Frank Ocean,,112
2020-02-18,Prateek Kuhad,,106
2020-02-18,Beach House,,93
2020-02-18,Led Zeppelin,,91
2020-02-18,Sublime,,84
2020-02-18,Vance Joy,,83
2020-02-18,The Black Keys,,80
2020-02-18,The Neighbourhood,,80
2020-02-18,Foster the People,,79
2020-02-18,Green Day,,76
2020-02-18,Rex Orange County,,76
2020-02-18,XXXTentacion,,73
2020-02-18,Kodaline,,71
2020-02-18,King Gizzard & The Lizard Wizard,,69
2020-02-18,Kings of Leon,,69
2020-02-18,A$AP Rocky,,68
2020-02-18,alt-J,,68
2020-02-18,Modest Mouse,,66
2020-02-18,Imagine Dragons,,64
2020-02-18,The Last Shadow Puppets,,64
2020-02-18,Drake,,60
2020-02-18,Julian Casablancas + The Voidz,,58
2020-02-18,G-Eazy,,52
2020-02-19,Kendrick Lamar,,1395
2020-02-19,Kanye West,,989
2020-02-19,Tame Impala,,786
2020-02-19,The Strokes,,760
2020-02-19,Arctic Monkeys,,508
2020-02-19,Twenty One Pilots,,484
2020-02-19,Pink Floyd,,320
2020-02-19,The Weeknd,,299
2020-02-19,Joji,,298
2020-02-19,The Shins,,283
2020-02-19,Cage the Elephant,,243
2020-02-19,Acid Ghost,,238
2020-02-19,Eminem,,221
2020-02-19,Billie Eilish,,202
2020-02-19,The Lumineers,,167
2020-02-19,Red Hot Chili Peppers,,163
2020-02-19,Daft Punk,,159
2020-02-19,MGMT,,157
2020-02-19,Daniel Pemberton,,154
2020-02-19,Childish Gambino,,152
2020-02-19,Gorillaz,,152
2020-02-19,Post Malone,,150
2020-02-19,Milky Chance,,140
2020-02-19,The Rolling Stones,,137
2020-02-19,Philip Glass,,134
2020-02-19,The Killers,,130
2020-02-19,Cigarettes After Sex,,115
2020-02-19,Frank Ocean,,112
2020-02-19,Prateek Kuhad,,106
2020-02-19,Beach House,,95
2020-02-19,Led Zeppelin,,91
2020-02-19,Sublime,,85
2020-02-19,Vance Joy,,83
2020-02-19,The Black Keys,,80
2020-02-19,The Neighbourhood,,80
2020-02-19,Foster the People,,79
2020-02-19,Rex Orange County,,78
2020-02-19,Green Day,,76
2020-02-19,XXXTentacion,,73
2020-02-19,Kodaline,,71
2020-02-19,King Gizzard & The Lizard Wizard,,69
2020-02-19,Kings of Leon,,69
2020-02-19,A$AP Rocky,,68
2020-02-19,alt-J,,68
2020-02-19,Modest Mouse,,66
2020-02-19,Imagine Dragons,,64
2020-02-19,The Last Shadow Puppets,,64
2020-02-19,Drake,,60
2020-02-19,Julian Casablancas + The Voidz,,58
2020-02-19,G-Eazy,,52
2020-02-20,Kendrick Lamar,,1395
2020-02-20,Kanye West,,991
2020-02-20,Tame Impala,,786
2020-02-20,The Strokes,,761
2020-02-20,Arctic Monkeys,,509
2020-02-20,Twenty One Pilots,,484
2020-02-20,Pink Floyd,,320
2020-02-20,The Weeknd,,306
2020-02-20,Joji,,301
2020-02-20,The Shins,,283
2020-02-20,Cage the Elephant,,249
2020-02-20,Acid Ghost,,238
2020-02-20,Eminem,,223
2020-02-20,Billie Eilish,,205
2020-02-20,Childish Gambino,,173
2020-02-20,The Lumineers,,167
2020-02-20,Red Hot Chili Peppers,,163
2020-02-20,Daft Punk,,159
2020-02-20,MGMT,,157
2020-02-20,Daniel Pemberton,,154
2020-02-20,Gorillaz,,152
2020-02-20,Post Malone,,152
2020-02-20,Milky Chance,,140
2020-02-20,The Rolling Stones,,137
2020-02-20,Philip Glass,,134
2020-02-20,The Killers,,130
2020-02-20,Cigarettes After Sex,,115
2020-02-20,Frank Ocean,,112
2020-02-20,Prateek Kuhad,,106
2020-02-20,Sublime,,103
2020-02-20,Beach House,,95
2020-02-20,Led Zeppelin,,91
2020-02-20,Vance Joy,,83
2020-02-20,The Black Keys,,80
2020-02-20,The Neighbourhood,,80
2020-02-20,Foster the People,,79
2020-02-20,Rex Orange County,,78
2020-02-20,Green Day,,76
2020-02-20,XXXTentacion,,73
2020-02-20,Kodaline,,72
2020-02-20,King Gizzard & The Lizard Wizard,,69
2020-02-20,Kings of Leon,,69
2020-02-20,A$AP Rocky,,68
2020-02-20,alt-J,,68
2020-02-20,Modest Mouse,,66
2020-02-20,Imagine Dragons,,64
2020-02-20,The Last Shadow Puppets,,64
2020-02-20,Drake,,60
2020-02-20,Julian Casablancas + The Voidz,,58
2020-02-20,G-Eazy,,52
2020-02-21,Kendrick Lamar,,1395
2020-02-21,Kanye West,,991
2020-02-21,Tame Impala,,786
2020-02-21,The Strokes,,761
2020-02-21,Arctic Monkeys,,509
2020-02-21,Twenty One Pilots,,484
2020-02-21,Pink Floyd,,320
2020-02-21,The Weeknd,,306
2020-02-21,Joji,,301
2020-02-21,The Shins,,283
2020-02-21,Cage the Elephant,,249
2020-02-21,Acid Ghost,,238
2020-02-21,Eminem,,223
2020-02-21,Billie Eilish,,205
2020-02-21,Childish Gambino,,173
2020-02-21,The Lumineers,,167
2020-02-21,Red Hot Chili Peppers,,163
2020-02-21,Daft Punk,,159
2020-02-21,MGMT,,157
2020-02-21,Daniel Pemberton,,154
2020-02-21,Gorillaz,,152
2020-02-21,Post Malone,,152
2020-02-21,Milky Chance,,140
2020-02-21,The Rolling Stones,,137
2020-02-21,Philip Glass,,134
2020-02-21,The Killers,,130
2020-02-21,Cigarettes After Sex,,115
2020-02-21,Frank Ocean,,112
2020-02-21,Prateek Kuhad,,106
2020-02-21,Sublime,,103
2020-02-21,Beach House,,95
2020-02-21,Led Zeppelin,,91
2020-02-21,Vance Joy,,83
2020-02-21,The Black Keys,,80
2020-02-21,The Neighbourhood,,80
2020-02-21,Foster the People,,79
2020-02-21,Rex Orange County,,78
2020-02-21,Green Day,,77
2020-02-21,XXXTentacion,,73
2020-02-21,Kodaline,,72
2020-02-21,King Gizzard & The Lizard Wizard,,69
2020-02-21,Kings of Leon,,69
2020-02-21,A$AP Rocky,,68
2020-02-21,alt-J,,68
2020-02-21,Modest Mouse,,66
2020-02-21,Imagine Dragons,,64
2020-02-21,The Last Shadow Puppets,,64
2020-02-21,Drake,,60
2020-02-21,Julian Casablancas + The Voidz,,58
2020-02-21,G-Eazy,,52
2020-02-22,Kendrick Lamar,,1410
2020-02-22,Kanye West,,1013
2020-02-22,Tame Impala,,786
2020-02-22,The Strokes,,763
2020-02-22,Arctic Monkeys,,512
2020-02-22,Twenty One Pilots,,484
2020-02-22,Pink Floyd,,320
2020-02-22,The Weeknd,,306
2020-02-22,Joji,,302
2020-02-22,The Shins,,283
2020-02-22,Cage the Elephant,,250
2020-02-22,Acid Ghost,,240
2020-02-22,Eminem,,224
2020-02-22,Billie Eilish,,205
2020-02-22,Childish Gambino,,180
2020-02-22,The Lumineers,,167
2020-02-22,Red Hot Chili Peppers,,163
2020-02-22,Daft Punk,,159
2020-02-22,MGMT,,157
2020-02-22,Daniel Pemberton,,154
2020-02-22,Gorillaz,,152
2020-02-22,Post Malone,,152
2020-02-22,Milky Chance,,140
2020-02-22,The Rolling Stones,,137
2020-02-22,Philip Glass,,134
2020-02-22,The Killers,,130
2020-02-22,Cigarettes After Sex,,115
2020-02-22,Frank Ocean,,113
2020-02-22,Prateek Kuhad,,106
2020-02-22,Sublime,,105
2020-02-22,Beach House,,95
2020-02-22,Led Zeppelin,,91
2020-02-22,Vance Joy,,83
2020-02-22,The Black Keys,,80
2020-02-22,The Neighbourhood,,80
2020-02-22,Foster the People,,79
2020-02-22,Rex Orange County,,78
2020-02-22,Green Day,,77
2020-02-22,XXXTentacion,,73
2020-02-22,Kodaline,,72
2020-02-22,King Gizzard & The Lizard Wizard,,69
2020-02-22,Kings of Leon,,69
2020-02-22,A$AP Rocky,,68
2020-02-22,alt-J,,68
2020-02-22,Modest Mouse,,66
2020-02-22,Imagine Dragons,,64
2020-02-22,The Last Shadow Puppets,,64
2020-02-22,Drake,,60
2020-02-22,Julian Casablancas + The Voidz,,58
2020-02-22,G-Eazy,,52
2020-02-23,Kendrick Lamar,,1410
2020-02-23,Kanye West,,1013
2020-02-23,The Strokes,,793
2020-02-23,Tame Impala,,787
2020-02-23,Arctic Monkeys,,522
2020-02-23,Twenty One Pilots,,484
2020-02-23,Pink Floyd,,320
2020-02-23,The Weeknd,,307
2020-02-23,Joji,,302
2020-02-23,The Shins,,283
2020-02-23,Cage the Elephant,,253
2020-02-23,Acid Ghost,,240
2020-02-23,Eminem,,224
2020-02-23,Billie Eilish,,205
2020-02-23,Childish Gambino,,180
2020-02-23,The Lumineers,,168
2020-02-23,Red Hot Chili Peppers,,163
2020-02-23,Daft Punk,,159
2020-02-23,MGMT,,157
2020-02-23,Daniel Pemberton,,154
2020-02-23,Gorillaz,,152
2020-02-23,Post Malone,,152
2020-02-23,Milky Chance,,140
2020-02-23,The Rolling Stones,,137
2020-02-23,Philip Glass,,134
2020-02-23,The Killers,,130
2020-02-23,Cigarettes After Sex,,116
2020-02-23,Frank Ocean,,113
2020-02-23,Prateek Kuhad,,106
2020-02-23,Sublime,,105
2020-02-23,Beach House,,95
2020-02-23,Led Zeppelin,,91
2020-02-23,Vance Joy,,83
2020-02-23,The Black Keys,,80
2020-02-23,The Neighbourhood,,80
2020-02-23,Foster the People,,79
2020-02-23,Rex Orange County,,78
2020-02-23,Green Day,,77
2020-02-23,Kodaline,,73
2020-02-23,XXXTentacion,,73
2020-02-23,King Gizzard & The Lizard Wizard,,69
2020-02-23,Kings of Leon,,69
2020-02-23,A$AP Rocky,,68
2020-02-23,alt-J,,68
2020-02-23,Modest Mouse,,66
2020-02-23,Imagine Dragons,,64
2020-02-23,The Last Shadow Puppets,,64
2020-02-23,Drake,,60
2020-02-23,Julian Casablancas + The Voidz,,58
2020-02-23,Julian Casablancas,,53
2020-02-24,Kendrick Lamar,,1410
2020-02-24,Kanye West,,1014
2020-02-24,The Strokes,,795
2020-02-24,Tame Impala,,787
2020-02-24,Arctic Monkeys,,523
2020-02-24,Twenty One Pilots,,488
2020-02-24,Pink Floyd,,320
2020-02-24,The Weeknd,,307
2020-02-24,Joji,,303
2020-02-24,The Shins,,283
2020-02-24,Cage the Elephant,,254
2020-02-24,Acid Ghost,,242
2020-02-24,Eminem,,224
2020-02-24,Billie Eilish,,205
2020-02-24,Childish Gambino,,180
2020-02-24,The Lumineers,,168
2020-02-24,Red Hot Chili Peppers,,163
2020-02-24,Daft Punk,,159
2020-02-24,MGMT,,157
2020-02-24,Daniel Pemberton,,154
2020-02-24,Gorillaz,,152
2020-02-24,Post Malone,,152
2020-02-24,Milky Chance,,140
2020-02-24,The Rolling Stones,,137
2020-02-24,Philip Glass,,134
2020-02-24,The Killers,,130
2020-02-24,Cigarettes After Sex,,118
2020-02-24,Frank Ocean,,113
2020-02-24,Prateek Kuhad,,106
2020-02-24,Sublime,,105
2020-02-24,Beach House,,96
2020-02-24,Led Zeppelin,,91
2020-02-24,Vance Joy,,83
2020-02-24,The Black Keys,,80
2020-02-24,The Neighbourhood,,80
2020-02-24,Foster the People,,79
2020-02-24,Rex Orange County,,79
2020-02-24,Green Day,,77
2020-02-24,Kodaline,,74
2020-02-24,XXXTentacion,,73
2020-02-24,King Gizzard & The Lizard Wizard,,69
2020-02-24,Kings of Leon,,69
2020-02-24,A$AP Rocky,,68
2020-02-24,alt-J,,68
2020-02-24,Modest Mouse,,66
2020-02-24,Imagine Dragons,,64
2020-02-24,The Last Shadow Puppets,,64
2020-02-24,Drake,,60
2020-02-24,Julian Casablancas + The Voidz,,58
2020-02-24,Julian Casablancas,,53
2020-02-25,Kendrick Lamar,,1410
2020-02-25,Kanye West,,1014
2020-02-25,The Strokes,,796
2020-02-25,Tame Impala,,787
2020-02-25,Arctic Monkeys,,523
2020-02-25,Twenty One Pilots,,488
2020-02-25,Pink Floyd,,320
2020-02-25,The Weeknd,,307
2020-02-25,Joji,,303
2020-02-25,The Shins,,283
2020-02-25,Cage the Elephant,,254
2020-02-25,Acid Ghost,,245
2020-02-25,Eminem,,224
2020-02-25,Billie Eilish,,205
2020-02-25,Childish Gambino,,180
2020-02-25,The Lumineers,,168
2020-02-25,Red Hot Chili Peppers,,163
2020-02-25,Daft Punk,,159
2020-02-25,MGMT,,157
2020-02-25,Daniel Pemberton,,154
2020-02-25,Gorillaz,,152
2020-02-25,Post Malone,,152
2020-02-25,Milky Chance,,140
2020-02-25,The Rolling Stones,,137
2020-02-25,Philip Glass,,134
2020-02-25,The Killers,,130
2020-02-25,Cigarettes After Sex,,118
2020-02-25,Frank Ocean,,113
2020-02-25,Prateek Kuhad,,106
2020-02-25,Sublime,,105
2020-02-25,Beach House,,96
2020-02-25,Led Zeppelin,,91
2020-02-25,Vance Joy,,83
2020-02-25,The Black Keys,,80
2020-02-25,The Neighbourhood,,80
2020-02-25,Foster the People,,79
2020-02-25,Rex Orange County,,79
2020-02-25,Green Day,,77
2020-02-25,Kodaline,,74
2020-02-25,XXXTentacion,,73
2020-02-25,King Gizzard & The Lizard Wizard,,69
2020-02-25,Kings of Leon,,69
2020-02-25,A$AP Rocky,,68
2020-02-25,alt-J,,68
2020-02-25,Modest Mouse,,66
2020-02-25,Imagine Dragons,,64
2020-02-25,The Last Shadow Puppets,,64
2020-02-25,Drake,,60
2020-02-25,Julian Casablancas + The Voidz,,58
2020-02-25,Julian Casablancas,,54
2020-02-26,Kendrick Lamar,,1410
2020-02-26,Kanye West,,1014
2020-02-26,The Strokes,,796
2020-02-26,Tame Impala,,787
2020-02-26,Arctic Monkeys,,524
2020-02-26,Twenty One Pilots,,493
2020-02-26,Pink Floyd,,320
2020-02-26,The Weeknd,,307
2020-02-26,Joji,,303
2020-02-26,The Shins,,284
2020-02-26,Cage the Elephant,,254
2020-02-26,Acid Ghost,,245
2020-02-26,Eminem,,224
2020-02-26,Billie Eilish,,205
2020-02-26,The Lumineers,,184
2020-02-26,Childish Gambino,,180
2020-02-26,Red Hot Chili Peppers,,165
2020-02-26,Daft Punk,,159
2020-02-26,MGMT,,157
2020-02-26,Daniel Pemberton,,154
2020-02-26,Gorillaz,,152
2020-02-26,Post Malone,,152
2020-02-26,Milky Chance,,141
2020-02-26,The Rolling Stones,,137
2020-02-26,Philip Glass,,134
2020-02-26,The Killers,,130
2020-02-26,Cigarettes After Sex,,118
2020-02-26,Frank Ocean,,113
2020-02-26,Prateek Kuhad,,106
2020-02-26,Sublime,,105
2020-02-26,Beach House,,96
2020-02-26,Led Zeppelin,,91
2020-02-26,Vance Joy,,86
2020-02-26,The Neighbourhood,,81
2020-02-26,The Black Keys,,80
2020-02-26,Foster the People,,79
2020-02-26,Rex Orange County,,79
2020-02-26,Green Day,,77
2020-02-26,Kodaline,,75
2020-02-26,XXXTentacion,,73
2020-02-26,King Gizzard & The Lizard Wizard,,69
2020-02-26,Kings of Leon,,69
2020-02-26,A$AP Rocky,,68
2020-02-26,alt-J,,68
2020-02-26,Modest Mouse,,66
2020-02-26,Imagine Dragons,,64
2020-02-26,The Last Shadow Puppets,,64
2020-02-26,Drake,,60
2020-02-26,Julian Casablancas + The Voidz,,58
2020-02-26,Julian Casablancas,,54
2020-02-27,Kendrick Lamar,,1411
2020-02-27,Kanye West,,1014
2020-02-27,The Strokes,,797
2020-02-27,Tame Impala,,788
2020-02-27,Arctic Monkeys,,524
2020-02-27,Twenty One Pilots,,493
2020-02-27,Pink Floyd,,320
2020-02-27,The Weeknd,,309
2020-02-27,Joji,,304
2020-02-27,The Shins,,284
2020-02-27,Cage the Elephant,,255
2020-02-27,Acid Ghost,,245
2020-02-27,Eminem,,225
2020-02-27,Billie Eilish,,207
2020-02-27,The Lumineers,,195
2020-02-27,Childish Gambino,,180
2020-02-27,Red Hot Chili Peppers,,165
2020-02-27,Daft Punk,,159
2020-02-27,MGMT,,157
2020-02-27,Daniel Pemberton,,154
2020-02-27,Gorillaz,,152
2020-02-27,Post Malone,,152
2020-02-27,Milky Chance,,144
2020-02-27,The Rolling Stones,,137
2020-02-27,Philip Glass,,134
2020-02-27,The Killers,,130
2020-02-27,Cigarettes After Sex,,118
2020-02-27,Frank Ocean,,113
2020-02-27,Prateek Kuhad,,107
2020-02-27,Sublime,,106
2020-02-27,Beach House,,96
2020-02-27,Vance Joy,,92
2020-02-27,Led Zeppelin,,91
2020-02-27,Kodaline,,84
2020-02-27,The Neighbourhood,,83
2020-02-27,Foster the People,,80
2020-02-27,Rex Orange County,,80
2020-02-27,The Black Keys,,80
2020-02-27,Green Day,,77
2020-02-27,XXXTentacion,,73
2020-02-27,alt-J,,69
2020-02-27,King Gizzard & The Lizard Wizard,,69
2020-02-27,Kings of Leon,,69
2020-02-27,A$AP Rocky,,68
2020-02-27,Modest Mouse,,66
2020-02-27,Imagine Dragons,,64
2020-02-27,The Last Shadow Puppets,,64
2020-02-27,Drake,,60
2020-02-27,Julian Casablancas + The Voidz,,58
2020-02-27,Julian Casablancas,,54
2020-02-28,Kendrick Lamar,,1413
2020-02-28,Kanye West,,1015
2020-02-28,The Strokes,,798
2020-02-28,Tame Impala,,789
2020-02-28,Arctic Monkeys,,529
2020-02-28,Twenty One Pilots,,493
2020-02-28,Joji,,325
2020-02-28,Pink Floyd,,320
2020-02-28,The Weeknd,,311
2020-02-28,The Shins,,284
2020-02-28,Cage the Elephant,,263
2020-02-28,Acid Ghost,,245
2020-02-28,Eminem,,226
2020-02-28,Billie Eilish,,207
2020-02-28,The Lumineers,,198
2020-02-28,Childish Gambino,,181
2020-02-28,Red Hot Chili Peppers,,165
2020-02-28,Daft Punk,,159
2020-02-28,MGMT,,157
2020-02-28,Post Malone,,155
2020-02-28,Daniel Pemberton,,154
2020-02-28,Gorillaz,,152
2020-02-28,Milky Chance,,144
2020-02-28,The Rolling Stones,,137
2020-02-28,Philip Glass,,134
2020-02-28,The Killers,,130
2020-02-28,Cigarettes After Sex,,118
2020-02-28,Frank Ocean,,113
2020-02-28,Prateek Kuhad,,107
2020-02-28,Sublime,,106
2020-02-28,Beach House,,96
2020-02-28,Vance Joy,,93
2020-02-28,Led Zeppelin,,91
2020-02-28,The Neighbourhood,,89
2020-02-28,Kodaline,,86
2020-02-28,Rex Orange County,,83
2020-02-28,Foster the People,,81
2020-02-28,The Black Keys,,80
2020-02-28,Green Day,,77
2020-02-28,XXXTentacion,,73
2020-02-28,King Gizzard & The Lizard Wizard,,72
2020-02-28,alt-J,,70
2020-02-28,Kings of Leon,,69
2020-02-28,A$AP Rocky,,68
2020-02-28,Modest Mouse,,66
2020-02-28,Imagine Dragons,,65
2020-02-28,The Last Shadow Puppets,,64
2020-02-28,Drake,,60
2020-02-28,Julian Casablancas + The Voidz,,58
2020-02-28,Julian Casablancas,,55
2020-02-29,Kendrick Lamar,,1422
2020-02-29,Kanye West,,1015
2020-02-29,The Strokes,,802
2020-02-29,Tame Impala,,789
2020-02-29,Arctic Monkeys,,529
2020-02-29,Twenty One Pilots,,493
2020-02-29,Joji,,325
2020-02-29,Pink Floyd,,320
2020-02-29,The Weeknd,,311
2020-02-29,The Shins,,284
2020-02-29,Cage the Elephant,,263
2020-02-29,Acid Ghost,,245
2020-02-29,Eminem,,226
2020-02-29,Billie Eilish,,207
2020-02-29,The Lumineers,,198
2020-02-29,Childish Gambino,,181
2020-02-29,Red Hot Chili Peppers,,165
2020-02-29,Daft Punk,,159
2020-02-29,MGMT,,157
2020-02-29,Post Malone,,155
2020-02-29,Daniel Pemberton,,154
2020-02-29,Gorillaz,,152
2020-02-29,Milky Chance,,144
2020-02-29,The Rolling Stones,,137
2020-02-29,Philip Glass,,134
2020-02-29,The Killers,,130
2020-02-29,Cigarettes After Sex,,118
2020-02-29,Frank Ocean,,113
2020-02-29,Prateek Kuhad,,107
2020-02-29,Sublime,,106
2020-02-29,Beach House,,96
2020-02-29,Vance Joy,,95
2020-02-29,Led Zeppelin,,91
